zip,latitude,longitude,city,state,county,name
65280,39.211548,-91.708681,Rush Hill,MO,Audrain,Missouri
65201,38.894165,-92.274145,Columbia,MO,Boone,Missouri
65282,39.360312,-91.865315,Santa Fe,MO,Monroe,Missouri
65203,38.88248,-92.397824,Columbia,MO,Boone,Missouri
65284,39.180874,-92.327183,Sturgeon,MO,Boone,Missouri
65205,39.044719,-92.349574,Columbia,MO,Boone,Missouri
65286,39.499974,-93.193552,Triplett,MO,Chariton,Missouri
65212,38.937608,-92.33043,Columbia,MO,Boone,Missouri
65299,38.903318,-92.102153,Columbia,MO,Boone,Missouri
65216,38.903318,-92.102153,Columbia,MO,Boone,Missouri
65301,38.703138,-93.240166,Sedalia,MO,Pettis,Missouri
65218,38.903318,-92.102153,Columbia,MO,Boone,Missouri
65305,38.731819,-93.573071,Whiteman Air Force Base,MO,Johnson,Missouri
65230,39.242532,-92.69974,Armstrong,MO,Howard,Missouri
65321,39.105316,-93.484742,Blackburn,MO,Saline,Missouri
65232,39.156071,-91.755227,Benton City,MO,Audrain,Missouri
65323,38.454863,-93.608588,Calhoun,MO,Henry,Missouri
65236,39.425365,-93.128077,Brunswick,MO,Chariton,Missouri
65325,38.337832,-93.314592,Cole Camp,MO,Benton,Missouri
65243,39.295025,-92.374105,Clark,MO,Randolph,Missouri
65327,38.974573,-93.503803,Emma,MO,Lafayette,Missouri
65247,39.638988,-92.46581,Excello,MO,Macon,Missouri
65329,38.608009,-92.982845,Florence,MO,Morgan,Missouri
65250,39.04337,-92.827618,Franklin,MO,Howard,Missouri
65330,39.232673,-93.004028,Gilliam,MO,Saline,Missouri
65254,39.159075,-92.826306,Glasgow,MO,Howard,Missouri
65332,38.605883,-93.40918,Green Ridge,MO,Pettis,Missouri
65256,39.148359,-92.425698,Harrisburg,MO,Boone,Missouri
65334,38.826683,-93.22994,Hughesville,MO,Pettis,Missouri
65258,39.488707,-92.149089,Holliday,MO,Monroe,Missouri
65336,38.743365,-93.582884,Knob Noster,MO,Johnson,Missouri
65261,39.425165,-92.908657,Keytesville,MO,Chariton,Missouri
65338,38.395302,-93.334544,Lincoln,MO,Benton,Missouri
65263,39.471942,-92.206875,Madison,MO,Monroe,Missouri
65345,38.556891,-93.158732,Mora,MO,Pettis,Missouri
65265,39.201449,-91.838271,Mexico,MO,Audrain,Missouri
65347,39.029347,-92.992939,Nelson,MO,Saline,Missouri
65270,39.425513,-92.428348,Moberly,MO,Randolph,Missouri
65349,39.101211,-93.264214,Slater,MO,Saline,Missouri
65274,39.095462,-92.705966,New Franklin,MO,Howard,Missouri
65350,38.659963,-93.108757,Smithton,MO,Pettis,Missouri
65276,38.849273,-92.926931,Pilot Grove,MO,Cooper,Missouri
65354,38.654746,-92.892923,Syracuse,MO,Morgan,Missouri
65278,39.341357,-92.410961,Renick,MO,Randolph,Missouri
65402,37.963208,-91.817936,Rolla,MO,Phelps,Missouri
65281,39.425568,-92.802909,Salisbury,MO,Chariton,Missouri
65433,37.309426,-92.214372,Bendavis,MO,Texas,Missouri
65283,39.481463,-91.848796,Stoutsville,MO,Monroe,Missouri
65439,37.505462,-90.845047,Bixby,MO,Iron,Missouri
65285,39.212787,-92.004617,Thompson,MO,Audrain,Missouri
65440,37.612779,-91.652493,Boss,MO,Dent,Missouri
65287,38.898275,-92.566685,Wooldridge,MO,Cooper,Missouri
65444,37.384157,-92.077182,Bucyrus,MO,Texas,Missouri
65302,38.724577,-93.281672,Sedalia,MO,Pettis,Missouri
65446,37.866661,-91.279649,Cherryville,MO,Crawford,Missouri
65320,39.069352,-92.948668,Arrow Rock,MO,Saline,Missouri
65453,38.100081,-91.368908,Cuba,MO,Crawford,Missouri
65322,38.940391,-92.868132,Blackwater,MO,Cooper,Missouri
65457,37.851231,-92.056898,Devils Elbow,MO,Pulaski,Missouri
65324,38.101843,-93.053635,Climax Springs,MO,Camden,Missouri
65459,37.928603,-92.107438,Dixon,MO,Pulaski,Missouri
65326,38.298955,-93.291274,Edwards,MO,Benton,Missouri
65462,37.694596,-91.890325,Edgar Springs,MO,Phelps,Missouri
65333,38.854841,-93.313267,Houstonia,MO,Pettis,Missouri
65464,37.187845,-91.913367,Elk Creek,MO,Texas,Missouri
65335,38.503854,-93.323687,Ionia,MO,Benton,Missouri
65466,37.144556,-91.357626,Eminence,MO,Shannon,Missouri
65337,38.783542,-93.417093,La Monte,MO,Pettis,Missouri
65468,37.247968,-91.783379,Eunice,MO,Texas,Missouri
65339,39.148119,-93.377596,Malta Bend,MO,Saline,Missouri
65473,37.767687,-92.111975,Fort Leonard Wood,MO,Pulaski,Missouri
65340,39.161394,-93.244357,Marshall,MO,Saline,Missouri
65479,37.307074,-91.73234,Hartshorn,MO,Texas,Missouri
65344,39.321402,-93.226114,Miami,MO,Saline,Missouri
65484,37.3599,-92.188628,Huggins,MO,Texas,Missouri
65348,38.742077,-92.96287,Otterville,MO,Cooper,Missouri
65486,38.108574,-92.31017,Iberia,MO,Miller,Missouri
65351,39.070204,-93.430344,Sweet Springs,MO,Saline,Missouri
65501,37.603341,-91.481225,Jadwin,MO,Dent,Missouri
65355,38.31555,-93.327381,Warsaw,MO,Benton,Missouri
65529,37.924112,-91.983231,Jerome,MO,Phelps,Missouri
65360,38.488076,-93.588108,Windsor,MO,Henry,Missouri
65532,37.603341,-91.481225,Lake Spring,MO,Dent,Missouri
65401,37.898204,-91.797641,Rolla,MO,Phelps,Missouri
65534,37.718409,-92.323916,Laquey,MO,Pulaski,Missouri
65409,37.876191,-91.777182,Rolla,MO,Phelps,Missouri
65536,37.685459,-92.620542,Lebanon,MO,Laclede,Missouri
65436,37.615826,-91.906391,Beulah,MO,Phelps,Missouri
65541,37.603341,-91.481225,Lenox,MO,Dent,Missouri
65438,36.997849,-91.494175,Birch Tree,MO,Shannon,Missouri
65543,37.522073,-92.30882,Lynchburg,MO,Laclede,Missouri
65441,38.10595,-91.248694,Bourbon,MO,Crawford,Missouri
65550,37.839291,-91.91236,Newburg,MO,Phelps,Missouri
65443,38.148315,-92.101525,Brinktown,MO,Maries,Missouri
65552,37.484252,-92.157003,Plato,MO,Texas,Missouri
65449,37.85671,-91.470109,Cook Station,MO,Crawford,Missouri
65556,37.85021,-92.328289,Richland,MO,Pulaski,Missouri
65452,37.944664,-92.26771,Crocker,MO,Pulaski,Missouri
65565,37.890403,-91.303229,Steelville,MO,Crawford,Missouri
65456,37.786953,-91.211555,Davisville,MO,Crawford,Missouri
65567,37.837263,-92.462635,Stoutland,MO,Camden,Missouri
65461,37.705975,-92.006428,Duke,MO,Phelps,Missouri
65570,37.462582,-92.090859,Success,MO,Texas,Missouri
65463,37.769908,-92.74866,Eldridge,MO,Laclede,Missouri
65572,37.81186,-92.217391,Swedeborg,MO,Pulaski,Missouri
65470,37.563472,-92.385957,Falcon,MO,Laclede,Missouri
65583,37.767552,-92.210471,Waynesville,MO,Pulaski,Missouri
65483,37.305192,-91.946292,Houston,MO,Texas,Missouri
65589,37.23762,-91.82048,Yukon,MO,Texas,Missouri
65535,38.074206,-91.265783,Leasburg,MO,Crawford,Missouri
65590,37.6596,-93.018874,Long Lane,MO,Dallas,Missouri
65540,37.603341,-91.481225,Lecoma,MO,Dent,Missouri
65604,37.311381,-93.578642,Ash Grove,MO,Greene,Missouri
65542,37.390505,-91.867049,Licking,MO,Texas,Missouri
65606,36.692896,-91.397129,Alton,MO,Oregon,Missouri
65546,37.153294,-91.337506,Montier,MO,Shannon,Missouri
65608,36.951914,-92.665499,Ava,MO,Douglas,Missouri
65548,36.974825,-91.76979,Mountain View,MO,Howell,Missouri
65611,36.549301,-93.338838,Blue Eye,MO,Stone,Missouri
65555,37.366338,-91.748856,Raymondville,MO,Texas,Missouri
65613,37.626464,-93.413616,Bolivar,MO,Polk,Missouri
65557,37.499376,-92.132343,Roby,MO,Texas,Missouri
65615,36.660981,-93.235798,Branson,MO,Taney,Missouri
65559,37.971347,-91.636399,Saint James,MO,Phelps,Missouri
65617,37.462457,-93.347992,Brighton,MO,Polk,Missouri
65560,37.640709,-91.53927,Salem,MO,Dent,Missouri
65619,37.139291,-93.384921,Brookline Station,MO,Greene,Missouri
65564,37.242824,-91.962351,Solo,MO,Texas,Missouri
65620,37.011657,-92.951702,Bruner,MO,Christian,Missouri
65566,37.713211,-91.133384,Viburnum,MO,Iron,Missouri
65622,37.642882,-93.090618,Buffalo,MO,Dallas,Missouri
65571,37.17649,-91.712763,Summersville,MO,Texas,Missouri
65624,36.747083,-93.458626,Cape Fair,MO,Stone,Missouri
65573,37.153294,-91.337506,Teresita,MO,Shannon,Missouri
65626,36.578961,-92.051654,Caulfield,MO,Howell,Missouri
65580,38.130967,-91.794844,Vichy,MO,Maries,Missouri
65631,37.044729,-93.438301,Clever,MO,Christian,Missouri
65582,38.16992,-91.968002,Vienna,MO,Maries,Missouri
65633,36.905731,-93.486809,Crane,MO,Stone,Missouri
65586,37.858464,-91.426693,Wesco,MO,Crawford,Missouri
65635,37.431754,-93.849903,Dadeville,MO,Dade,Missouri
65588,36.998455,-91.331701,Winona,MO,Shannon,Missouri
65637,36.651607,-92.442341,Dora,MO,Ozark,Missouri
65591,38.034962,-92.744219,Montreal,MO,Camden,Missouri
65640,37.698301,-93.542218,Dunnegan,MO,Polk,Missouri
65601,37.534753,-93.543226,Aldrich,MO,Polk,Missouri
65644,37.277247,-92.877874,Elkland,MO,Webster,Missouri
65603,37.431754,-93.849903,Arcola,MO,Dade,Missouri
65646,37.34335,-93.702108,Everton,MO,Dade,Missouri
65605,37.005666,-93.790376,Aurora,MO,Lawrence,Missouri
65648,37.370209,-93.175093,Fair Grove,MO,Greene,Missouri
65607,37.736871,-93.842468,Caplinger Mills,MO,Cedar,Missouri
65653,36.726771,-93.107824,Forsyth,MO,Taney,Missouri
65609,36.52365,-92.144958,Bakersfield,MO,Ozark,Missouri
65655,36.605575,-92.415322,Gainesville,MO,Ozark,Missouri
65610,37.046128,-93.405929,Billings,MO,Christian,Missouri
65657,36.863017,-92.99999,Garrison,MO,Christian,Missouri
65612,37.224385,-93.540803,Bois D Arc,MO,Greene,Missouri
65659,37.750035,-93.246729,Goodson,MO,Polk,Missouri
65614,36.722523,-92.914606,Bradleyville,MO,Taney,Missouri
65660,37.345392,-92.278799,Graff,MO,Wright,Missouri
65616,36.653256,-93.05634,Branson,MO,Taney,Missouri
65662,37.396509,-92.581914,Grovespring,MO,Wright,Missouri
65618,36.651607,-92.442341,Brixey,MO,Ozark,Missouri
65664,37.194385,-93.627547,Halltown,MO,Lawrence,Missouri
65623,36.74901,-93.906436,Butterfield,MO,Barry,Missouri
65666,36.651607,-92.442341,Hardenville,MO,Ozark,Missouri
65625,36.683825,-93.875744,Cassville,MO,Barry,Missouri
65668,37.946659,-93.320033,Hermitage,MO,Hickory,Missouri
65627,36.560345,-93.014906,Cedarcreek,MO,Taney,Missouri
65673,36.617892,-93.216187,Hollister,MO,Taney,Missouri
65629,36.885838,-93.040981,Chadwick,MO,Christian,Missouri
65675,36.930494,-93.496491,Hurley,MO,Stone,Missouri
65630,36.83595,-93.229058,Chestnutridge,MO,Christian,Missouri
65679,36.579153,-93.126321,Kirbyville,MO,Taney,Missouri
65632,37.532463,-92.72801,Conway,MO,Laclede,Missouri
65680,36.69779,-92.985076,Kissee Mills,MO,Taney,Missouri
65634,38.024206,-93.228867,Cross Timbers,MO,Hickory,Missouri
65682,37.38595,-93.954122,Lockwood,MO,Dade,Missouri
65636,37.277247,-92.877874,Diggins,MO,Webster,Missouri
65686,36.638577,-93.432117,Kimberling City,MO,Stone,Missouri
65638,36.932331,-92.499044,Drury,MO,Douglas,Missouri
65688,36.648817,-91.697596,Brandsville,MO,Howell,Missouri
65641,36.715249,-93.825497,Eagle Rock,MO,Barry,Missouri
65701,36.702612,-92.781063,Mc Clurg,MO,Taney,Missouri
65645,37.476695,-93.539707,Eudora,MO,Polk,Missouri
65705,37.065338,-93.628454,Marionville,MO,Lawrence,Missouri
65647,36.677628,-93.927466,Exeter,MO,Barry,Missouri
65707,37.229699,-93.847381,Miller,MO,Lawrence,Missouri
65649,37.631792,-93.559197,Fair Play,MO,Polk,Missouri
65710,37.488021,-93.439073,Morrisville,MO,Polk,Missouri
65650,37.739853,-93.463116,Flemington,MO,Polk,Missouri
65712,37.064637,-93.824061,Mount Vernon,MO,Lawrence,Missouri
65652,37.165856,-92.958202,Fordland,MO,Webster,Missouri
65714,36.961768,-93.237749,Nixa,MO,Christian,Missouri
65654,37.021147,-93.897434,Freistatt,MO,Lawrence,Missouri
65721,36.972577,-93.122301,Ozark,MO,Christian,Missouri
65656,36.780532,-93.406941,Galena,MO,Stone,Missouri
65723,36.984539,-93.97419,Pierce City,MO,Lawrence,Missouri
65658,36.715249,-93.825497,Golden,MO,Barry,Missouri
65725,37.455661,-93.265019,Pleasant Hope,MO,Polk,Missouri
65661,37.406208,-93.895184,Greenfield,MO,Dade,Missouri
65727,37.743835,-93.320582,Polk,MO,Polk,Missouri
65663,37.630967,-93.258038,Half Way,MO,Polk,Missouri
65729,36.651607,-92.442341,Pontiac,MO,Ozark,Missouri
65667,37.319401,-92.512497,Hartville,MO,Wright,Missouri
65730,36.632573,-94.342802,Powell,MO,Mcdonald,Missouri
65669,36.921415,-93.280185,Highlandville,MO,Christian,Missouri
65732,37.942744,-93.324817,Preston,MO,Hickory,Missouri
65672,36.630652,-93.17315,Hollister,MO,Taney,Missouri
65734,36.78885,-93.917312,Purdy,MO,Barry,Missouri
65674,37.729288,-93.554646,Humansville,MO,Polk,Missouri
65738,37.256089,-93.501003,Republic,MO,Greene,Missouri
65676,36.651607,-92.442341,Isabella,MO,Ozark,Missouri
65741,36.651607,-92.442341,Rockbridge,MO,Ozark,Missouri
65681,36.747083,-93.458626,Lampe,MO,Stone,Missouri
65745,36.527016,-93.937458,Seligman,MO,Barry,Missouri
65685,37.6596,-93.018874,Louisburg,MO,Dallas,Missouri
65747,36.715249,-93.825497,Shell Knob,MO,Barry,Missouri
65689,37.193593,-92.078527,Cabool,MO,Texas,Missouri
65752,37.431754,-93.849903,South Greenfield,MO,Dade,Missouri
65690,36.692896,-91.397129,Couch,MO,Oregon,Missouri
65754,36.854253,-93.292806,Spokane,MO,Christian,Missouri
65692,36.596757,-91.645491,Koshkonong,MO,Oregon,Missouri
65756,37.104238,-93.995261,Stotts City,MO,Lawrence,Missouri
65702,37.100803,-92.535335,Macomb,MO,Wright,Missouri
65761,36.583048,-92.662803,Theodosia,MO,Ozark,Missouri
65704,37.168407,-92.573487,Mansfield,MO,Wright,Missouri
65765,37.25807,-93.343673,Turners,MO,Greene,Missouri
65706,37.274421,-92.932494,Marshfield,MO,Webster,Missouri
65767,37.803727,-93.154651,Urbana,MO,Dallas,Missouri
65708,36.802435,-93.934986,Monett,MO,Barry,Missouri
65769,36.985316,-93.809406,Verona,MO,Lawrence,Missouri
65711,37.265652,-92.432734,Mountain Grove,MO,Wright,Missouri
65770,37.369849,-93.343077,Walnut Grove,MO,Greene,Missouri
65713,37.318077,-92.757673,Niangua,MO,Webster,Missouri
65772,36.62333,-93.940707,Washburn,MO,Barry,Missouri
65715,36.651607,-92.442341,Noble,MO,Ozark,Missouri
65774,37.891711,-93.540576,Weaubleau,MO,Hickory,Missouri
65717,37.160913,-92.415178,Norwood,MO,Wright,Missouri
65776,36.629135,-91.986785,South Fork,MO,Howell,Missouri
65720,36.972932,-93.096909,Oldfield,MO,Christian,Missouri
65778,36.692896,-91.397129,Myrtle,MO,Oregon,Missouri
65722,37.577499,-92.759488,Phillipsburg,MO,Laclede,Missouri
65781,37.348973,-93.315876,Willard,MO,Greene,Missouri
65724,37.845874,-93.305582,Pittsburg,MO,Hickory,Missouri
65783,37.6596,-93.018874,Windyville,MO,Dallas,Missouri
65726,36.616515,-93.241839,Point Lookout,MO,Taney,Missouri
65785,37.681676,-93.797692,Stockton,MO,Cedar,Missouri
65728,36.747083,-93.458626,Ponce De Leon,MO,Stone,Missouri
65787,38.102482,-92.914785,Roach,MO,Camden,Missouri
65731,36.657825,-93.124271,Powersite,MO,Taney,Missouri
65789,36.876581,-91.895914,Pomona,MO,Howell,Missouri
65733,36.546632,-93.02939,Protem,MO,Taney,Missouri
65790,36.701608,-92.04286,Pottersville,MO,Howell,Missouri
65735,37.937887,-93.319651,Quincy,MO,Hickory,Missouri
65802,37.18457,-93.31994,Springfield,MO,Greene,Missouri
65737,36.690661,-93.344687,Reeds Spring,MO,Stone,Missouri
65804,37.151377,-93.238034,Springfield,MO,Greene,Missouri
65739,36.610226,-93.230334,Ridgedale,MO,Taney,Missouri
65806,37.177044,-93.303288,Springfield,MO,Greene,Missouri
65740,36.714583,-93.158501,Rockaway Beach,MO,Taney,Missouri
65808,37.25807,-93.343673,Springfield,MO,Greene,Missouri
65742,37.224224,-92.983202,Rogersville,MO,Webster,Missouri
65817,37.25807,-93.343673,Springfield,MO,Greene,Missouri
65744,36.628353,-92.909254,Rueter,MO,Taney,Missouri
65899,37.181498,-93.259586,Springfield,MO,Greene,Missouri
65746,37.17598,-92.820353,Seymour,MO,Webster,Missouri
66007,39.133448,-94.947234,Basehor,KS,Leavenworth,Kansas
65753,36.993376,-93.039554,Sparta,MO,Christian,Missouri
66010,38.089756,-95.007693,Blue Mound,KS,Linn,Kansas
65755,36.932331,-92.499044,Squires,MO,Douglas,Missouri
66012,39.068153,-94.763938,Bonner Springs,KS,Wyandotte,Kansas
65757,37.310494,-93.307207,Strafford,MO,Greene,Missouri
66014,38.282583,-94.890305,Centerville,KS,Linn,Kansas
65759,36.750537,-93.016322,Taneyville,MO,Taney,Missouri
66016,39.483518,-95.240978,Cummings,KS,Atchison,Kansas
65760,36.651607,-92.442341,Tecumseh,MO,Ozark,Missouri
66018,38.946156,-94.97143,De Soto,KS,Johnson,Kansas
65762,36.651607,-92.442341,Thornfield,MO,Ozark,Missouri
66021,38.817766,-94.94316,Edgerton,KS,Johnson,Kansas
65764,37.6596,-93.018874,Tunas,MO,Dallas,Missouri
66023,39.507561,-95.393716,Effingham,KS,Atchison,Kansas
65766,36.651607,-92.442341,Udall,MO,Ozark,Missouri
66025,38.879142,-95.125903,Eudora,KS,Douglas,Kansas
65768,36.932331,-92.499044,Vanzant,MO,Douglas,Missouri
66027,39.346798,-94.931329,Fort Leavenworth,KS,Leavenworth,Kansas
65771,36.772257,-93.222445,Walnut Shade,MO,Taney,Missouri
66030,38.814998,-94.94139,Gardner,KS,Johnson,Kansas
65773,36.651607,-92.442341,Wasola,MO,Ozark,Missouri
66032,38.232767,-95.286458,Garnett,KS,Anderson,Kansas
65775,36.74651,-91.882912,West Plains,MO,Howell,Missouri
66036,38.658068,-94.852061,Hillsdale,KS,Miami,Kansas
65777,36.581303,-91.989349,Moody,MO,Howell,Missouri
66041,39.536445,-95.306304,Lancaster,KS,Atchison,Kansas
65779,37.944587,-93.365137,Wheatland,MO,Hickory,Missouri
66043,39.233204,-94.883026,Lansing,KS,Leavenworth,Kansas
65784,36.651607,-92.442341,Zanoni,MO,Ozark,Missouri
66045,38.952526,-95.275623,Lawrence,KS,Douglas,Kansas
65786,38.034962,-92.744219,Macks Creek,MO,Camden,Missouri
66047,38.88437,-95.338066,Lawrence,KS,Douglas,Kansas
65788,36.870043,-91.777528,Peace Valley,MO,Howell,Missouri
66049,38.903685,-95.344647,Lawrence,KS,Douglas,Kansas
65791,36.526267,-91.548742,Thayer,MO,Oregon,Missouri
66050,39.004574,-95.417804,Lecompton,KS,Douglas,Kansas
65793,36.933184,-91.89891,Willow Springs,MO,Howell,Missouri
66052,39.00755,-95.056044,Linwood,KS,Leavenworth,Kansas
65801,37.25807,-93.343673,Springfield,MO,Greene,Missouri
66054,39.198095,-95.231788,Mc Louth,KS,Jefferson,Kansas
65803,37.299377,-93.324456,Springfield,MO,Greene,Missouri
66056,38.243571,-94.766019,Mound City,KS,Linn,Kansas
65805,37.25807,-93.343673,Springfield,MO,Greene,Missouri
66058,39.529523,-95.483992,Muscotah,KS,Atchison,Kansas
65807,37.158811,-93.348705,Springfield,MO,Greene,Missouri
66061,38.891427,-94.881709,Olathe,KS,Johnson,Kansas
65809,37.150649,-93.21641,Springfield,MO,Greene,Missouri
66063,38.899901,-94.831991,Olathe,KS,Johnson,Kansas
65810,37.122249,-93.31318,Springfield,MO,Greene,Missouri
66067,38.564337,-95.282668,Ottawa,KS,Franklin,Kansas
65814,37.25807,-93.343673,Springfield,MO,Greene,Missouri
66070,39.17715,-95.456501,Ozawkie,KS,Jefferson,Kansas
65890,37.25807,-93.343673,Springfield,MO,Greene,Missouri
66072,38.255903,-94.852908,Parker,KS,Linn,Kansas
65898,37.180349,-93.295137,Springfield,MO,Greene,Missouri
66076,38.61504,-95.3418,Pomona,KS,Franklin,Kansas
66002,39.535948,-95.225098,Atchison,KS,Atchison,Kansas
66078,38.470428,-95.258362,Princeton,KS,Franklin,Kansas
66006,38.821502,-95.223906,Baldwin City,KS,Douglas,Kansas
66083,38.789323,-94.788441,Spring Hill,KS,Johnson,Kansas
66008,39.712615,-95.186894,Bendena,KS,Doniphan,Kansas
66085,38.81799,-94.656698,Stilwell,KS,Johnson,Kansas
66013,38.676056,-94.685052,Bucyrus,KS,Miami,Kansas
66087,39.790573,-95.143417,Troy,KS,Doniphan,Kansas
66015,38.213685,-95.299014,Colony,KS,Anderson,Kansas
66090,39.806075,-95.083528,Wathena,KS,Doniphan,Kansas
66017,39.70398,-95.103098,Denton,KS,Doniphan,Kansas
66092,38.642244,-95.149986,Wellsville,KS,Franklin,Kansas
66019,38.946041,-95.003661,Clearview City,KS,Johnson,Kansas
66094,39.873744,-95.29357,White Cloud,KS,Doniphan,Kansas
66020,39.339141,-95.099858,Easton,KS,Leavenworth,Kansas
66102,39.101553,-94.750537,Kansas City,KS,Wyandotte,Kansas
66024,39.757262,-94.882439,Elwood,KS,Doniphan,Kansas
66104,39.145049,-94.688896,Kansas City,KS,Wyandotte,Kansas
66026,38.417885,-94.88344,Fontana,KS,Miami,Kansas
66106,39.069404,-94.717837,Kansas City,KS,Wyandotte,Kansas
66031,38.824863,-94.899201,New Century,KS,Johnson,Kansas
66111,39.086354,-94.786033,Kansas City,KS,Wyandotte,Kansas
66033,38.346417,-95.139231,Greeley,KS,Anderson,Kansas
66113,39.073539,-94.723271,Edwardsville,KS,Wyandotte,Kansas
66035,39.878677,-95.227692,Highland,KS,Doniphan,Kansas
66115,39.136353,-94.615984,Kansas City,KS,Wyandotte,Kansas
66039,38.110393,-95.188557,Kincaid,KS,Anderson,Kansas
66117,39.096551,-94.749538,Kansas City,KS,Wyandotte,Kansas
66040,38.362869,-94.731773,La Cygne,KS,Linn,Kansas
66119,39.096551,-94.749538,Kansas City,KS,Wyandotte,Kansas
66042,38.550993,-95.263735,Lane,KS,Franklin,Kansas
66160,39.096551,-94.749538,Kansas City,KS,Wyandotte,Kansas
66044,38.907518,-95.283982,Lawrence,KS,Douglas,Kansas
66201,39.007755,-94.679486,Shawnee Mission,KS,Johnson,Kansas
66046,38.878682,-95.315453,Lawrence,KS,Douglas,Kansas
66203,39.015629,-94.693187,Shawnee Mission,KS,Johnson,Kansas
66048,39.279656,-94.982216,Leavenworth,KS,Leavenworth,Kansas
66205,38.994381,-94.827369,Shawnee Mission,KS,Johnson,Kansas
66051,38.899901,-94.831991,Olathe,KS,Johnson,Kansas
66207,38.955156,-94.644701,Shawnee Mission,KS,Johnson,Kansas
66053,38.587195,-94.689876,Louisburg,KS,Miami,Kansas
66209,38.898356,-94.637684,Shawnee Mission,KS,Johnson,Kansas
66060,39.383848,-95.319744,Nortonville,KS,Jefferson,Kansas
66210,38.927256,-94.714336,Shawnee Mission,KS,Johnson,Kansas
66062,38.847391,-94.778714,Olathe,KS,Johnson,Kansas
66212,38.956806,-94.683236,Shawnee Mission,KS,Johnson,Kansas
66064,38.558533,-94.891655,Osawatomie,KS,Miami,Kansas
66214,38.964879,-94.720914,Shawnee Mission,KS,Johnson,Kansas
66066,39.255747,-95.356589,Oskaloosa,KS,Jefferson,Kansas
66216,39.014655,-94.741448,Shawnee Mission,KS,Johnson,Kansas
66071,38.577932,-94.880328,Paola,KS,Miami,Kansas
66218,39.014005,-94.81079,Shawnee Mission,KS,Johnson,Kansas
66073,39.229717,-95.396681,Perry,KS,Jefferson,Kansas
66221,38.861933,-94.714388,Shawnee Mission,KS,Johnson,Kansas
66075,38.176349,-94.713323,Pleasanton,KS,Linn,Kansas
66223,38.861887,-94.660994,Shawnee Mission,KS,Johnson,Kansas
66077,39.423624,-95.140829,Potter,KS,Atchison,Kansas
66225,38.899901,-94.831991,Shawnee Mission,KS,Johnson,Kansas
66079,38.550188,-95.138748,Rantoul,KS,Franklin,Kansas
66227,38.974684,-94.868066,Shawnee Mission,KS,Johnson,Kansas
66080,38.436338,-95.312506,Richmond,KS,Franklin,Kansas
66250,38.899901,-94.831991,Shawnee Mission,KS,Johnson,Kansas
66086,39.115489,-95.084717,Tonganoxie,KS,Leavenworth,Kansas
66276,38.899901,-94.831991,Shawnee Mission,KS,Johnson,Kansas
66088,39.248329,-95.428183,Valley Falls,KS,Jefferson,Kansas
66283,38.899901,-94.831991,Shawnee Mission,KS,Johnson,Kansas
66091,38.150424,-95.343798,Welda,KS,Anderson,Kansas
66285,38.899901,-94.831991,Shawnee Mission,KS,Johnson,Kansas
66093,38.210603,-95.457728,Westphalia,KS,Anderson,Kansas
66401,38.953556,-96.204558,Alma,KS,Wabaunsee,Kansas
66095,38.47913,-95.406321,Williamsburg,KS,Franklin,Kansas
66403,39.885826,-96.295457,Axtell,KS,Marshall,Kansas
66097,39.2314,-95.285222,Winchester,KS,Jefferson,Kansas
66407,39.277337,-96.164714,Belvue,KS,Pottawatomie,Kansas
66101,39.103053,-94.630384,Kansas City,KS,Wyandotte,Kansas
66409,38.927847,-95.584708,Berryton,KS,Shawnee,Kansas
66103,39.066804,-94.628184,Kansas City,KS,Wyandotte,Kansas
66412,39.907206,-96.758998,Bremen,KS,Marshall,Kansas
66105,39.082662,-94.635528,Kansas City,KS,Wyandotte,Kansas
66414,38.811675,-95.706138,Carbondale,KS,Osage,Kansas
66109,39.143692,-94.817719,Kansas City,KS,Wyandotte,Kansas
66416,39.528134,-95.848729,Circleville,KS,Jackson,Kansas
66110,39.096551,-94.749538,Kansas City,KS,Wyandotte,Kansas
66418,39.300065,-95.900691,Delia,KS,Jackson,Kansas
66112,39.116953,-94.765822,Kansas City,KS,Wyandotte,Kansas
66423,38.858895,-96.145799,Eskridge,KS,Wabaunsee,Kansas
66118,39.101054,-94.614434,Kansas City,KS,Wyandotte,Kansas
66425,39.821847,-95.727038,Fairview,KS,Brown,Kansas
66202,39.024819,-94.682563,Shawnee Mission,KS,Johnson,Kansas
66427,39.733313,-96.522272,Frankfort,KS,Marshall,Kansas
66204,38.974815,-94.683188,Shawnee Mission,KS,Johnson,Kansas
66429,39.104047,-95.539169,Grantville,KS,Jefferson,Kansas
66206,38.959356,-94.716155,Shawnee Mission,KS,Johnson,Kansas
66432,39.44655,-96.37473,Havensville,KS,Pottawatomie,Kansas
66208,38.993805,-94.634038,Shawnee Mission,KS,Johnson,Kansas
66434,39.791367,-95.600405,Hiawatha,KS,Brown,Kansas
66211,38.924838,-94.637888,Shawnee Mission,KS,Johnson,Kansas
66436,39.481012,-95.765586,Holton,KS,Jackson,Kansas
66213,38.898243,-94.704936,Shawnee Mission,KS,Johnson,Kansas
66438,39.848788,-96.506345,Home,KS,Marshall,Kansas
66215,38.949007,-94.740503,Shawnee Mission,KS,Johnson,Kansas
66441,39.026465,-96.783359,Junction City,KS,Geary,Kansas
66217,39.014604,-94.770868,Shawnee Mission,KS,Johnson,Kansas
66449,39.401675,-96.848345,Leonardville,KS,Riley,Kansas
